105.78444,20.99542,0
105.78516,20.99504,0
105.78677,20.99782,0
105.78721,20.99764,0
105.78728,20.99775,0
105.78688,20.9981,0
105.78525,20.99913,0
105.78516,20.9992,0
105.78408,20.99991,0
105.78399,20.99996,0
105.78312,21.00053,0
105.7827,21.00085,0
105.78267,21.00088,0
105.78264,21.00096,0
105.78261,21.001,0
105.78237,21.00122,0
105.78234,21.00126,0
105.78233,21.00128,0
105.78233,21.0013,0
105.78232,21.00133,0
105.78233,21.00136,0
105.78233,21.00141,0
105.78241,21.00167,0
105.78243,21.00168,0
105.78252,21.00169,0
105.78259,21.00173,0
105.78309,21.00165,0
105.78429,21.00155,0
105.78496,21.00155,0
105.78606,21.00161,0
105.78651,21.00168,0
105.78742,21.00189,0
105.78802,21.00208,0
105.78872,21.00234,0
105.78939,21.00264,0
105.78959,21.00275,0
105.78963,21.00278,0
105.78973,21.00289,0
105.78981,21.00292,0
105.78982,21.00292,0
105.78982,21.00293,0
105.78984,21.00293,0
105.78984,21.00294,0
105.7899,21.00298,0
105.78995,21.00303,0
105.78995,21.00304,0
105.78999,21.00311,0
105.79002,21.00319,0
105.79003,21.00327,0
105.79002,21.00335,0
105.79,21.00343,0
105.78997,21.00349,0
105.78991,21.00356,0
105.78985,21.00361,0
105.78977,21.00365,0
105.78969,21.00368,0
105.78961,21.00369,0
105.78952,21.00369,0
105.78947,21.00367,0
105.78939,21.00365,0
105.78931,21.00361,0
105.78926,21.00357,0
105.78787,21.00301,0
105.78746,21.00287,0
105.78648,21.00263,0
105.78546,21.0025,0
105.78486,21.00246,0
105.784,21.00249,0
105.78327,21.00257,0
105.783,21.00262,0
105.78281,21.00268,0
105.78159,21.00293,0
105.78153,21.00291,0
105.7814,21.00291,0
105.78118,21.00295,0
105.7807,21.003,0
105.77995,21.00303,0
105.77973,21.00306,0
105.77957,21.00306,0
105.77949,21.00305,0
105.77643,21.00368,0
105.77637,21.0037,0
105.7635,21.00637,0
105.76341,21.0064,0
105.76329,21.00642,0
105.76306,21.00648,0
105.76249,21.00659,0
105.76229,21.00664,0
105.76221,21.00665,0
105.762,21.0067,0
105.76194,21.0067,0
105.75896,21.00735,0
105.75515,21.00811,0
105.7548,21.00828,0
105.75479,21.00828,0
105.75452,21.00837,0
105.7536,21.00874,0
105.75346,21.00883,0
105.75057,21.00942,0
105.74995,21.00952,0
105.74981,21.0096,0
105.74966,21.00971,0
105.74948,21.00981,0
105.74931,21.00994,0
105.7492,21.01007,0
105.74904,21.01038,0
105.74873,21.01125,0
105.74855,21.01162,0
105.74842,21.01176,0
105.74832,21.01185,0
105.74818,21.01195,0
105.74809,21.01199,0
105.74792,21.01205,0
105.74772,21.01207,0
105.74743,21.01206,0
105.74732,21.01203,0
105.74704,21.01199,0
105.74687,21.0121,0
105.74674,21.01226,0
105.74671,21.01229,0
105.74643,21.01307,0
105.74622,21.01357,0
105.74608,21.01377,0
105.74575,21.01472,0
105.7454,21.01561,0
105.74521,21.01621,0
105.74428,21.01872,0
105.74405,21.01941,0
105.74315,21.02172,0
105.74314,21.02176,0
105.74215,21.02444,0
105.74215,21.02447,0
105.7416,21.026,0
105.74156,21.02608,0
105.74067,21.02842,0
105.74043,21.02889,0
105.7403,21.02907,0
105.74024,21.02913,0
105.74021,21.02917,0
105.74011,21.02925,0
105.74028,21.02933,0
105.74073,21.02948,0
105.7408,21.02949,0
105.74072,21.02982,0
105.74072,21.02984,0
105.74073,21.02985,0
105.74073,21.02986,0
105.74074,21.02986,0
105.74074,21.02987,0
105.74077,21.02987,0
105.7408,21.02988,0
105.74097,21.02991,0
105.7408,21.02988,0
105.74077,21.02987,0
105.74074,21.02987,0
105.74074,21.02986,0
105.74073,21.02986,0
105.74073,21.02985,0
105.74072,21.02984,0
105.74072,21.02982,0
105.7408,21.02949,0
105.74073,21.02948,0
105.74028,21.02933,0
105.74011,21.02925,0
105.73998,21.02939,0
105.73994,21.02945,0
105.73987,21.02961,0
105.73985,21.02967,0
105.73982,21.02994,0
105.73982,21.03021,0
105.73979,21.03038,0
105.73973,21.03057,0
105.73971,21.03061,0
105.73961,21.03074,0
105.73995,21.03083,0
105.73996,21.03084,0
105.73999,21.03084,0
105.74029,21.0309,0
105.74094,21.03119,0
105.74098,21.03122,0
105.74111,21.03127,0
105.74138,21.03134,0
105.74162,21.03146,0
105.74179,21.03153,0
105.7421,21.0317,0
