105.76374,21.03306,0
105.76362,21.03275,0
105.76399,21.03264,0
105.76402,21.03263,0
105.76457,21.03247,0
105.76459,21.03246,0
105.76461,21.03246,0
105.76507,21.03229,0
105.76524,21.03224,0
105.76596,21.03421,0
105.76606,21.03426,0
105.76612,21.03429,0
105.76613,21.0343,0
105.76624,21.03435,0
105.76722,21.03404,0
105.76754,21.03394,0
105.76797,21.03381,0
105.76815,21.03375,0
105.76844,21.03366,0
105.76858,21.03362,0
105.76888,21.03354,0
105.76945,21.03342,0
105.76972,21.03335,0
105.76985,21.03331,0
105.77016,21.03325,0
105.77029,21.03323,0
105.77166,21.03295,0
105.77221,21.03283,0
105.77261,21.03273,0
105.77285,21.03265,0
105.77303,21.03257,0
105.77316,21.03252,0
105.77329,21.03243,0
105.77346,21.0323,0
105.77358,21.03221,0
105.7737,21.0321,0
105.77385,21.03194,0
105.77404,21.03168,0
105.77418,21.03146,0
105.77478,21.03052,0
105.77523,21.02988,0
105.77528,21.02981,0
105.77539,21.02971,0
105.7755,21.02962,0
105.77557,21.02957,0
105.77583,21.02938,0
105.77596,21.02932,0
105.776,21.0293,0
105.77626,21.02918,0
105.77654,21.02912,0
105.77675,21.02909,0
105.7771,21.02903,0
105.77744,21.02898,0
105.77905,21.02876,0
105.77942,21.0287,0
105.77955,21.02868,0
105.78022,21.02857,0
105.78037,21.02855,0
105.78094,21.02846,0
105.78133,21.0284,0
105.78155,21.02836,0
105.78202,21.02829,0
105.78231,21.02824,0
105.78247,21.02822,0
105.78275,21.02818,0
105.78292,21.02816,0
105.78368,21.02806,0
105.7837,21.02806,0
105.78387,21.02803,0
105.78416,21.028,0
105.78418,21.02777,0
105.78426,21.02687,0
105.78427,21.02673,0
105.7843,21.02632,0
105.78432,21.02613,0
105.78433,21.02606,0
105.78394,21.02603,0
105.7829,21.02618,0
105.78172,21.02635,0
105.78137,21.0264,0
105.78073,21.02649,0
105.78071,21.0265,0
105.78068,21.02651,0
105.7791,21.02676,0
105.77912,21.02685,0
105.77929,21.0279,0
105.77934,21.02825,0
105.77937,21.02848,0
105.77942,21.0287,0
105.77944,21.02884,0
105.77908,21.02886,0
105.77905,21.02876,0
105.77903,21.02861,0
105.77896,21.02827,0
105.77895,21.02818,0
105.7789,21.02794,0
105.77884,21.02763,0
105.77882,21.02741,0
105.77878,21.0271,0
105.77878,21.02708,0
105.77871,21.02663,0
105.77868,21.02644,0
105.77858,21.02578,0
105.77855,21.02554,0
105.77851,21.02519,0
105.77848,21.02506,0
105.77844,21.02487,0
105.77843,21.02466,0
105.77842,21.02447,0
105.77843,21.02415,0
105.77845,21.02395,0
105.77847,21.02382,0
105.77848,21.0237,0
105.77849,21.02365,0
105.77854,21.02335,0
105.77855,21.02327,0
105.77865,21.02281,0
105.77877,21.02244,0
105.77908,21.0216,0
105.77924,21.02126,0
105.77939,21.021,0
105.77956,21.02072,0
105.77975,21.02045,0
105.77979,21.0204,0
105.77999,21.02014,0
105.7802,21.01986,0
105.78045,21.01954,0
105.78068,21.01921,0
105.78069,21.01919,0
105.78094,21.01889,0
105.78127,21.01851,0
105.78157,21.01814,0
105.78197,21.01759,0
105.7821,21.01742,0
105.78249,21.01696,0
105.7828,21.01661,0
105.7832,21.0161,0
105.78351,21.0157,0
105.78357,21.01563,0
105.78333,21.01548,0
105.78292,21.01519,0
105.78285,21.01513,0
105.78255,21.01491,0
105.7825,21.01498,0
105.78223,21.01532,0
105.7821,21.01547,0
105.78177,21.01587,0
105.7817,21.01597,0
105.78166,21.01601,0
105.78163,21.01604,0
105.78159,21.01607,0
105.78153,21.0161,0
105.78148,21.01613,0
105.78144,21.01614,0
105.7814,21.01613,0
105.78137,21.01613,0
105.7807,21.01566,0
105.78033,21.01614,0
105.78027,21.0162,0
105.7815,21.01701,0
105.78161,21.01707,0
105.782,21.01735,0
105.7821,21.01742,0
105.78242,21.01768,0
105.7825,21.01773,0
105.78288,21.018,0
105.78309,21.01816,0
105.78378,21.01866,0
105.78423,21.01901,0
105.78424,21.01901,0
105.78425,21.01901,0
105.78426,21.01901,0
105.78426,21.01902,0
105.78427,21.01902,0
105.78428,21.01902,0
105.78428,21.01903,0
105.78429,21.01903,0
105.78429,21.01904,0
105.7843,21.01904,0
105.7843,21.01905,0
105.7843,21.01906,0
105.78431,21.01907,0
105.78431,21.01908,0
105.78431,21.01909,0
105.78431,21.0191,0
105.78455,21.01921,0
105.78481,21.01939,0
105.78525,21.0197,0
105.78542,21.01983,0
105.7858,21.0201,0
105.7861,21.0203,0
105.78724,21.02109,0
105.78735,21.02116,0
105.78789,21.02155,0
105.78829,21.02183,0
105.78849,21.02198,0
105.7887,21.02212,0
105.78973,21.02284,0
105.79028,21.0227,0
105.79042,21.02246,0
105.79099,21.02154,0
105.7912,21.02121,0
105.79142,21.02086,0
105.79144,21.02084,0
105.79188,21.0201,0
105.79223,21.01951,0
105.79235,21.01931,0
105.79249,21.01911,0
105.79258,21.01894,0
105.79272,21.01902,0
105.7928,21.01914,0
105.79297,21.01923,0
105.79351,21.01953,0
105.79362,21.01959,0
105.79398,21.01928,0
105.79423,21.01909,0
105.79438,21.01898,0
105.79515,21.01838,0
105.79521,21.01834,0
105.79527,21.01831,0
105.79606,21.01803,0
105.79687,21.01777,0
105.79726,21.01765,0
105.79762,21.01754,0
105.79837,21.01731,0
105.79848,21.01763,0
105.79858,21.0179,0
105.79861,21.01797,0
105.79877,21.01831,0
105.79881,21.01838,0
105.7989,21.01851,0
105.79892,21.01853,0
105.79905,21.01869,0
105.79923,21.01885,0
105.79949,21.01906,0
105.79975,21.0192,0
105.80058,21.01965,0
105.80075,21.01972,0
105.80098,21.01983,0
105.80103,21.01985,0
105.80119,21.01994,0
105.80159,21.02018,0
105.80165,21.02021,0
105.80169,21.02023,0
105.8018,21.0203,0
105.80174,21.02041,0
105.8017,21.02048,0
105.80169,21.02051,0
105.80158,21.02072,0
105.80147,21.02089,0
105.80141,21.02098,0
105.80108,21.02158,0
105.801,21.02169,0
105.80096,21.02176,0
105.80085,21.02191,0
105.80075,21.02204,0
105.80019,21.02257,0
105.80065,21.02275,0
105.80113,21.02292,0
105.80125,21.02297,0
105.80167,21.0231,0
105.80179,21.02313,0
105.80188,21.02315,0
105.80206,21.02318,0
105.80248,21.02325,0
105.80276,21.02329,0
105.80362,21.02342,0
105.80404,21.02349,0
105.80425,21.02353,0
105.80438,21.02354,0
105.80449,21.02354,0
105.80517,21.02358,0
105.80537,21.02359,0
105.80579,21.02353,0
105.80619,21.02345,0
105.80631,21.02343,0
105.80656,21.02339,0
105.80671,21.02336,0
105.8068,21.02334,0
105.80696,21.02331,0
105.80715,21.02326,0
